TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TXs_LAST_1H,AMOUNT_LAST_1H,TX_HOUR,TX_DAY,TX_IS_WEEKEND,TX_HOUR_CATEGORY,AMOUNT_TO_AVG,AMOUNT_TO_AVG_DAY,AMOUNT_TO_AVG_WEEK,AMOUNT_TO_AVG_MONTH,CUSTOMER_STD,Z_SCORE,CUSTOMER_TX_FREQ,CUSTOMER_AVG_AMOUNT,TIME_SINCE_LAST_TX,NEW_TERMINAL_FLAG,MULTI_TERMINAL_FLAG,TERMINAL_FREQ,CUSTOMER_TERMINAL_FREQ,TIME_SINCE_LAST_TERMINAL_USE
47705,2024-04-11 01:07:37,1123,1166,139.29,868057,10,0,0,1,139.29,1,5,1,Night,1.42,1.07,1.29,1.46,47.0,0.88,239,97.81707,57200.0,1,0,74,6,34082.0
295963,2024-06-01 16:45:36,666,4222,66.98,5330736,61,0,0,1,66.98,16,7,1,Afternoon,1.03,1.28,1.46,1.06,31.83,0.07,127,64.75771,6511.0,1,0,92,3,23559.0
168416,2024-05-06 07:32:15,504,1668,33.86,3051135,35,0,0,1,33.86,7,2,0,Morning,0.64,1.0,0.69,0.64,24.96,-0.77,286,52.986958,38913.0,1,1,98,10,88198.0
29607,2024-04-07 07:58:38,74,2278,108.49,547118,6,0,0,1,108.49,7,1,0,Morning,1.09,1.04,1.08,1.09,44.69,0.2,293,99.47307,53627.0,1,1,76,6,65124.0
340526,2024-06-11 06:14:05,467,2152,107.53,6156845,71,0,0,1,107.53,6,3,0,Morning,1.2,0.94,1.13,1.23,41.71,0.43,190,89.490944,77137.0,1,1,72,4,56556.0
313526,2024-06-05 11:58:28,295,124,83.6,5659108,65,0,0,1,83.6,11,4,0,Morning,1.22,1.18,1.27,1.14,31.84,0.47,133,68.6903,77527.0,1,1,71,5,352227.0
124998,2024-04-27 06:24:31,2232,3644,125.99,2269471,26,0,0,1,125.99,6,7,1,Morning,1.26,1.21,1.14,1.16,45.08,0.57,176,100.07818,63689.0,1,1,108,5,42760.0
229811,2024-05-18 21:56:14,2078,4085,79.2,4139774,47,0,0,1,79.2,21,7,1,Evening,0.93,0.78,0.99,0.95,42.09,-0.14,113,84.93398,38748.0,1,0,63,4,26433.0
328872,2024-06-08 14:47:06,1872,317,22.92,5928426,68,0,0,1,22.92,14,7,1,Afternoon,1.01,1.1,1.03,1.06,9.16,0.02,232,22.7325,29248.0,1,1,112,9,69619.0
41192,2024-04-09 14:26:12,1640,1645,34.73,743172,8,0,0,1,34.73,14,3,0,Afternoon,1.31,0.98,1.27,1.28,12.88,0.64,221,26.497828,12761.0,1,1,66,7,50965.0
202625,2024-05-13 09:44:43,68,901,39.26,3663883,42,0,0,1,39.26,9,2,0,Morning,1.41,1.66,1.52,1.49,12.7,0.9,288,27.81396,4711.0,1,1,93,11,236136.0
13647,2024-04-03 17:26:19,923,1964,50.73,235579,2,0,0,1,50.73,17,4,0,Afternoon,1.23,1.13,1.45,1.26,19.56,0.49,144,41.146667,16259.0,1,0,99,9,9086.0
44648,2024-04-10 10:21:02,1356,4639,17.62,814862,9,0,0,1,17.62,10,4,0,Morning,0.22,0.27,0.27,0.23,35.06,-1.75,72,78.938194,5539.0,1,0,76,2,74680.0
168851,2024-05-06 09:03:38,2040,2531,95.76,3056618,35,0,0,1,95.76,9,2,0,Morning,1.26,1.58,1.25,1.24,33.08,0.6,305,75.974915,6644.0,1,1,80,8,147626.0
368615,2024-06-16 22:55:21,1196,536,10.14,6648921,76,0,0,1,10.14,22,1,0,Evening,0.8,0.47,0.34,0.48,13.95,-0.18,324,12.640093,21262.0,1,0,77,5,62964.0
223343,2024-05-17 13:52:06,2273,1133,13.94,4024326,46,0,0,1,13.94,13,6,1,Afternoon,0.35,1.0,0.17,0.25,41.22,-0.62,158,39.610886,120016.0,1,0,43,5,91700.0
327265,2024-06-08 10:02:45,2325,4152,9.66,5911365,68,0,0,1,9.66,10,7,1,Morning,0.43,0.37,0.47,0.43,9.39,-1.35,219,22.315617,13018.0,1,0,64,6,151398.0
287265,2024-05-30 21:21:49,1104,2972,10.17,5174509,59,0,0,1,10.17,21,5,1,Evening,1.15,0.94,1.09,1.13,4.16,0.32,40,8.8595,49145.0,1,0,67,2,11161.0
111481,2024-04-24 09:19:21,442,4021,81.88,2020761,23,0,0,1,81.88,9,4,0,Morning,1.11,1.75,1.26,1.28,71.95,0.11,160,73.918686,5116.0,0,1,97,11,5116.0
56932,2024-04-12 19:35:05,1364,2305,43.21,1020905,11,0,0,1,43.21,19,6,1,Evening,1.0,1.09,0.96,0.96,20.12,-0.0,264,43.26788,13827.0,1,0,89,6,45264.0
14998,2024-04-04 06:15:09,1722,2040,80.03,281709,3,0,0,1,80.03,6,5,1,Morning,1.04,2.17,1.03,1.04,35.24,0.09,293,76.881744,69783.0,1,1,69,14,70095.0
308444,2024-06-04 11:02:56,2455,872,59.9,5569376,64,0,0,2,165.21,11,3,0,Morning,1.0,1.02,0.99,1.05,27.83,-0.01,193,60.127357,515.0,1,1,101,7,5210.0
252949,2024-05-23 16:46:40,1998,4951,96.84,4553200,52,0,0,1,96.84,16,5,1,Afternoon,1.36,1.88,1.64,1.35,33.81,0.76,303,71.12564,15894.0,1,0,55,10,15131.0
360218,2024-06-15 08:35:03,241,3356,82.74,6510903,75,0,0,2,125.89,8,7,1,Morning,1.56,1.52,1.57,1.52,22.99,1.29,239,52.97456,2528.0,1,0,61,9,173717.0
187074,2024-05-10 05:02:57,1347,2815,114.07,3387777,39,0,0,1,114.07,5,6,1,Night,1.11,1.2,1.14,1.04,47.79,0.24,140,102.38872,47993.0,1,0,92,7,2341.0
325014,2024-06-07 18:29:47,1087,4453,14.28,5855387,67,0,0,2,23.38,18,6,1,Evening,1.53,1.36,1.52,1.48,4.1,1.2,128,9.355703,1066.0,1,1,80,4,140105.0
359030,2024-06-15 01:30:49,1598,3531,108.95,6485449,75,0,0,1,108.95,1,7,1,Night,1.05,1.0,1.29,1.05,42.34,0.11,132,104.13523,101985.0,1,0,92,4,43573.0
148062,2024-05-01 19:05:23,2340,1661,18.41,2660723,30,0,0,1,18.41,19,4,0,Evening,0.21,0.25,0.23,0.21,41.94,-1.66,230,88.081955,6132.0,1,0,68,7,100421.0
77376,2024-04-17 07:39:56,1603,287,31.21,1409996,16,0,0,1,31.21,7,4,0,Morning,1.89,0.94,1.63,1.88,8.08,1.81,94,16.53734,49674.0,1,1,53,2,589297.0
272185,2024-05-27 16:41:22,2009,2324,61.33,4898482,56,0,0,1,61.33,16,2,0,Afternoon,0.69,0.8,0.7,0.76,43.46,-0.64,285,89.28144,17264.0,1,1,57,6,100138.0
130048,2024-04-28 07:36:11,2469,362,51.02,2360171,27,1,2,1,51.02,7,1,0,Morning,0.61,0.63,0.82,0.65,38.42,-0.86,172,84.13756,3938.0,1,1,73,6,742.0
12429,2024-04-03 13:15:19,1086,647,150.17,220519,2,0,0,2,281.8,13,4,0,Afternoon,1.54,1.45,1.48,1.53,46.44,1.14,232,97.35229,875.0,1,1,70,5,10195.0
344076,2024-06-11 18:03:58,2035,1999,99.22,6199438,71,0,0,1,99.22,18,3,0,Evening,1.27,1.0,1.12,1.24,38.86,0.55,226,77.89323,106475.0,1,0,37,4,92227.0
577,2024-04-01 05:57:53,332,4202,29.44,21473,0,0,0,1,29.44,5,2,0,Night,0.87,0.8,0.85,0.88,15.24,-0.3,177,33.994408,-1.0,1,0,91,5,-1.0
69416,2024-04-15 12:22:49,544,2598,58.49,1254169,14,0,0,1,58.49,12,2,0,Afternoon,0.58,0.68,0.65,0.56,45.12,-0.96,268,101.60806,9499.0,1,1,70,8,58125.0
200880,2024-05-12 21:20:23,2088,1398,10.01,3619223,41,0,0,1,10.01,21,1,0,Evening,0.54,0.51,0.57,0.51,8.41,-1.01,281,18.541033,22389.0,1,0,102,9,41388.0
288581,2024-05-31 08:23:20,577,4095,36.66,5214200,60,0,0,1,36.66,8,6,1,Morning,0.56,0.72,0.59,0.57,27.76,-1.04,230,65.653305,12871.0,1,1,155,9,78468.0
79578,2024-04-17 14:22:47,721,3083,118.7,1434167,16,0,0,1,118.7,14,4,0,Afternoon,1.19,1.16,1.31,1.2,47.09,0.41,297,99.621346,13019.0,1,0,98,14,13335.0
196139,2024-05-11 21:03:58,1423,3289,49.84,3531838,40,0,0,1,49.84,21,7,1,Evening,1.48,1.37,1.4,1.49,15.26,1.05,298,33.747887,22435.0,1,1,69,10,130289.0
171113,2024-05-06 15:31:58,711,755,63.08,3079918,35,0,0,1,63.08,15,2,0,Afternoon,0.66,1.08,0.92,0.63,40.84,-0.79,78,95.45923,240540.0,1,0,51,2,17551.0
193645,2024-05-11 11:09:34,53,2171,6.77,3496174,40,0,0,2,19.74,11,7,1,Morning,0.69,0.81,0.91,0.95,10.93,-0.27,228,9.760132,3429.0,1,1,110,6,4499.0
127879,2024-04-27 15:41:20,360,1384,6.59,2302880,26,0,0,1,6.59,15,7,1,Afternoon,0.15,0.17,0.16,0.15,19.62,-1.92,237,44.323925,17621.0,1,0,101,10,100345.0
116717,2024-04-25 10:50:38,974,229,82.88,2112638,24,0,0,1,82.88,10,5,1,Morning,0.93,1.0,0.96,0.94,43.4,-0.14,95,88.79905,138873.0,1,0,69,1,23156.0
253204,2024-05-23 18:05:44,168,2986,174.09,4557944,52,0,0,1,174.09,18,5,1,Evening,1.9,1.3,1.83,1.8,43.09,1.92,180,91.43833,30694.0,1,0,67,9,109282.0
24550,2024-04-06 06:25:57,1850,154,7.36,455157,5,0,0,1,7.36,6,7,1,Morning,0.37,0.87,0.59,0.34,10.48,-1.21,55,20.045273,65517.0,1,0,86,3,73296.0
80770,2024-04-17 19:09:52,361,1156,59.26,1451392,16,0,0,1,59.26,19,4,0,Evening,0.65,0.91,0.66,0.68,44.29,-0.73,221,91.45149,45138.0,1,0,73,6,38815.0
170046,2024-05-06 12:29:30,2046,3161,48.93,3068970,35,0,0,1,48.93,12,2,0,Afternoon,0.95,1.0,1.02,0.9,25.19,-0.11,105,51.63762,271635.0,1,1,95,2,110620.0
225788,2024-05-18 06:11:49,358,2169,46.5,4083109,47,0,0,1,46.5,6,7,1,Morning,0.86,1.51,0.93,0.89,24.81,-0.31,192,54.18724,72682.0,1,0,55,3,240730.0
277620,2024-05-28 20:18:41,666,862,34.13,4997921,57,0,0,1,34.13,20,3,0,Evening,0.53,1.22,0.75,0.59,31.83,-0.96,127,64.75771,10351.0,1,0,83,5,16454.0
133130,2024-04-28 17:44:39,131,4315,79.25,2396679,27,0,0,1,79.25,17,1,0,Afternoon,1.43,1.56,1.44,1.43,25.6,0.93,307,55.36824,10652.0,1,1,48,11,113636.0
121436,2024-04-26 10:35:28,1249,3917,23.52,2198128,25,0,0,1,23.52,10,6,1,Morning,0.54,0.53,0.55,0.54,19.13,-1.04,315,43.40851,3833.0,1,1,85,9,188183.0
53147,2024-04-12 06:17:37,1874,4401,0.74,973057,11,0,0,1,0.74,6,6,1,Morning,0.04,0.1,0.05,0.04,7.37,-2.22,314,17.080732,58458.0,0,0,170,12,58458.0
123433,2024-04-26 16:53:12,1848,4167,101.09,2220792,25,0,0,1,101.09,16,6,1,Afternoon,1.11,1.45,1.18,1.14,38.42,0.27,291,90.8534,25325.0,1,0,60,2,190970.0
301067,2024-06-02 18:02:07,2499,2057,7.93,5421727,62,0,0,1,7.93,18,1,0,Evening,1.08,1.28,1.29,1.09,3.14,0.19,231,7.3372293,16032.0,1,0,79,8,21414.0
246844,2024-05-22 11:58:14,1161,275,10.42,4449494,51,0,0,1,10.42,11,4,0,Morning,0.56,1.0,0.55,0.56,8.57,-0.96,55,18.603636,172267.0,1,0,75,2,92161.0
63143,2024-04-14 07:34:25,1680,4666,30.15,1150465,13,0,0,1,30.15,7,1,0,Morning,0.93,1.15,0.88,0.92,14.48,-0.17,317,32.55104,50473.0,1,0,103,19,49576.0
305243,2024-06-03 15:44:49,350,1604,19.05,5499889,63,0,0,1,19.05,15,2,0,Afternoon,0.76,0.73,0.79,0.77,11.68,-0.52,173,25.123178,14396.0,1,1,139,6,73953.0
298736,2024-06-02 10:24:24,398,4355,28.55,5394264,62,0,0,1,28.55,10,1,0,Morning,1.89,1.23,1.54,1.77,6.83,1.96,239,15.140879,14747.0,1,0,107,11,267864.0
248158,2024-05-22 16:09:32,1067,2878,75.17,4464572,51,0,0,1,75.17,16,4,0,Afternoon,1.52,1.0,1.57,1.83,23.16,1.11,72,49.478195,59293.0,1,0,81,3,2534.0
174541,2024-05-07 11:23:18,2167,3967,85.77,3151398,36,0,0,1,85.77,11,3,0,Morning,0.89,1.25,1.03,0.89,45.19,-0.23,237,96.04127,21882.0,1,1,109,8,153385.0
217043,2024-05-16 09:30:41,1977,3537,22.75,3922241,45,0,0,1,22.75,9,5,1,Morning,1.05,0.86,1.07,1.04,9.61,0.12,171,21.637836,64012.0,1,0,102,8,88341.0
177468,2024-05-08 04:11:01,1197,3015,35.77,3211861,37,0,0,1,35.77,4,4,0,Night,0.5,0.47,0.49,0.48,31.46,-1.15,251,71.874825,4419.0,1,0,113,9,125703.0
199118,2024-05-12 13:19:33,1035,599,5.01,3590373,41,0,0,2,16.17,13,1,0,Afternoon,0.73,0.64,0.73,0.75,3.17,-0.57,254,6.8232284,634.0,1,1,104,5,28907.0
317341,2024-06-06 09:12:13,210,3511,17.87,5735533,66,0,0,1,17.87,9,5,1,Morning,1.1,0.98,1.12,1.1,7.25,0.23,238,16.199453,69845.0,1,0,85,5,273124.0
215058,2024-05-15 19:10:12,1782,1023,52.12,3870612,44,0,0,1,52.12,19,4,0,Evening,0.72,0.7,0.72,0.72,31.07,-0.65,285,72.37561,15902.0,1,1,53,6,115777.0
179238,2024-05-08 11:07:40,343,3398,21.88,3236860,37,0,0,1,21.88,11,4,0,Morning,1.08,1.04,1.01,1.06,9.26,0.18,227,20.258503,15814.0,1,1,163,6,12586.0
11823,2024-04-03 11:24:00,962,975,26.09,213840,2,0,0,1,26.09,11,4,0,Morning,0.93,1.11,0.9,0.91,11.36,-0.18,152,28.114672,15138.0,1,1,77,3,2184.0
284090,2024-05-30 09:11:06,1825,3479,31.1,5130666,59,0,0,1,31.1,9,5,1,Morning,0.33,0.47,0.39,0.3,47.82,-1.33,195,94.85759,4096.0,1,0,29,6,333754.0
28636,2024-04-07 02:29:51,891,4291,35.98,527391,6,0,0,1,35.98,2,1,0,Night,0.47,0.54,0.53,0.45,33.22,-1.2,291,75.86564,68294.0,1,1,152,12,70529.0
339399,2024-06-10 18:37:29,2233,1853,42.45,6115049,70,0,0,1,42.45,18,2,0,Evening,1.93,1.52,1.87,1.93,9.57,2.14,287,21.961288,23397.0,1,1,54,8,201371.0
140605,2024-04-30 10:21:53,1958,964,50.61,2542913,29,0,0,1,50.61,10,3,0,Morning,0.6,1.0,0.66,0.55,39.96,-0.86,281,84.84014,85610.0,1,0,112,7,61014.0
237723,2024-05-20 13:41:21,555,505,14.25,4282881,49,0,0,1,14.25,13,2,0,Afternoon,2.35,1.88,2.21,2.24,2.89,2.84,286,6.0536013,59103.0,1,1,85,13,4760.0
147128,2024-05-01 15:12:51,1692,4622,54.98,2646771,30,0,0,1,54.98,15,4,0,Afternoon,0.71,0.83,0.7,0.69,33.16,-0.68,299,77.4806,18030.0,1,1,53,6,79408.0
270179,2024-05-27 10:36:42,1915,1187,46.07,4876602,56,0,0,1,46.07,10,2,0,Morning,0.69,1.0,1.13,0.82,34.06,-0.62,37,67.03676,263715.0,1,0,105,2,8506.0
203049,2024-05-13 10:59:39,503,82,5.75,3668379,42,0,0,1,5.75,10,2,0,Morning,0.73,1.0,0.85,0.71,3.71,-0.58,93,7.9141936,73690.0,1,1,57,3,146760.0
240197,2024-05-21 06:04:38,2091,2743,4.3,4341878,50,0,0,1,4.3,6,3,0,Morning,0.39,1.01,0.35,0.36,5.06,-1.32,87,10.956092,30846.0,1,1,105,3,70611.0
33186,2024-04-07 23:16:05,1521,1001,61.74,602165,6,0,0,1,61.74,23,1,0,Evening,0.64,0.57,0.56,0.67,41.99,-0.84,213,97.15221,38233.0,1,0,98,3,24623.0
160943,2024-05-04 13:51:53,970,33,137.66,2901113,33,0,0,1,137.66,13,7,1,Afternoon,1.68,1.2,1.59,1.57,36.98,1.51,257,81.749146,9018.0,1,1,105,9,5249.0
360365,2024-06-15 09:02:19,1069,64,84.63,6512539,75,0,0,1,84.63,9,7,1,Morning,1.38,0.95,1.44,1.54,26.99,0.86,102,61.413628,5163.0,1,0,111,6,10808.0
259613,2024-05-25 07:45:37,1728,1908,33.34,4693537,54,0,0,1,33.34,7,7,1,Morning,1.16,0.78,1.18,1.17,12.74,0.36,231,28.813982,7674.0,1,0,67,5,33257.0
115437,2024-04-25 06:23:54,1768,2957,17.81,2096634,24,0,0,1,17.81,6,5,1,Morning,0.38,0.3,0.37,0.39,21.66,-1.34,162,46.90173,8675.0,1,1,52,5,240000.0
242068,2024-05-21 12:05:32,2084,3410,47.8,4363532,50,0,0,1,47.8,12,3,0,Afternoon,1.01,0.83,1.04,0.99,21.19,0.01,190,47.50221,12020.0,1,0,90,7,187078.0
108011,2024-04-23 13:11:18,988,2154,69.06,1948278,22,0,0,1,69.06,13,3,0,Afternoon,0.95,0.76,1.0,1.0,31.34,-0.11,178,72.658485,7517.0,1,1,75,3,7761.0
303850,2024-06-03 11:29:21,884,649,25.15,5484561,63,0,0,1,25.15,11,2,0,Morning,0.95,0.99,1.18,1.03,12.05,-0.11,236,26.495678,14545.0,1,0,119,8,70948.0
342583,2024-06-11 12:41:58,468,440,52.63,6180118,71,0,0,1,52.63,12,3,0,Afternoon,1.2,1.32,1.32,1.19,21.54,0.4,147,43.957756,84339.0,1,1,117,6,47645.0
173549,2024-05-07 08:18:31,718,1716,41.56,3140311,36,0,0,1,41.56,8,3,0,Morning,1.09,1.08,1.02,1.08,18.17,0.19,248,38.09609,24693.0,1,0,134,6,6910.0
301497,2024-06-02 21:19:38,2004,1974,47.69,5433578,62,0,0,1,47.69,21,1,0,Evening,0.8,1.09,0.77,0.74,27.38,-0.45,158,59.87956,51894.0,1,0,25,8,193173.0
129479,2024-04-28 04:49:51,2301,3639,5.8,2350191,27,0,0,1,5.8,4,1,0,Night,0.19,0.38,0.29,0.22,12.45,-2.02,48,30.94125,57293.0,1,0,59,2,80521.0
229275,2024-05-18 18:01:21,1023,557,17.42,4125681,47,1,2,1,17.42,18,7,1,Evening,0.67,0.8,0.78,0.67,11.83,-0.72,133,25.98173,11050.0,1,1,140,5,77277.0
253727,2024-05-23 22:20:17,2325,3140,18.37,4573217,52,0,0,2,46.44,22,5,1,Evening,0.82,0.89,0.88,0.81,9.39,-0.42,219,22.315617,1772.0,1,0,77,4,15197.0
128878,2024-04-27 20:41:05,2311,1508,3.2,2320865,26,0,0,1,3.2,20,7,1,Evening,0.28,0.36,0.28,0.28,5.25,-1.53,226,11.229248,48437.0,1,0,32,5,101684.0
158357,2024-05-04 04:52:08,2119,4724,5.93,2868728,33,0,0,1,5.93,4,7,1,Night,0.72,0.58,0.97,0.91,8.08,-0.28,150,8.222533,44041.0,1,0,77,6,142604.0
126892,2024-04-27 12:38:35,1735,4284,35.24,2291915,26,0,0,1,35.24,12,7,1,Afternoon,0.41,0.36,0.39,0.42,36.94,-1.38,254,86.09094,8057.0,0,1,75,8,8057.0
299120,2024-06-02 11:26:55,578,2775,158.8,5398015,62,0,0,1,158.8,11,1,0,Morning,1.51,1.29,1.66,1.57,52.0,1.03,78,105.26218,71878.0,1,0,96,4,652.0
163002,2024-05-05 04:09:28,2167,1000,83.61,2952568,34,0,0,1,83.61,4,1,0,Night,0.87,0.77,0.82,0.87,45.19,-0.28,237,96.04127,36500.0,1,0,100,8,137260.0
376797,2024-06-18 14:41:26,1998,4419,149.48,6792086,78,0,0,2,282.43,14,3,0,Afternoon,2.1,1.97,2.19,2.1,33.81,2.32,303,71.12564,1428.0,1,1,48,3,16216.0
305490,2024-06-03 16:36:40,1883,1710,92.92,5503000,63,0,0,1,92.92,16,2,0,Afternoon,1.18,1.0,1.26,1.26,37.07,0.38,296,78.81111,74828.0,1,1,70,4,6462.0
370792,2024-06-17 10:59:55,272,181,9.27,6692395,77,0,0,1,9.27,10,2,0,Morning,0.23,0.45,0.31,0.23,19.13,-1.6,46,39.89,219127.0,1,0,80,2,82563.0
373607,2024-06-18 02:31:24,471,1268,1.35,6748284,78,0,0,1,1.35,2,3,0,Night,0.07,0.14,0.1,0.08,8.78,-1.93,257,18.305058,29751.0,1,0,89,11,115669.0
274965,2024-05-28 10:30:51,1173,2759,108.37,4962651,57,0,0,1,108.37,10,3,0,Morning,1.46,1.71,1.65,1.56,34.81,0.98,148,74.403786,10747.0,1,0,85,4,87824.0
28210,2024-04-06 19:52:50,34,2006,28.69,503570,5,0,0,1,28.69,19,7,1,Evening,0.43,0.48,0.41,0.41,29.94,-1.27,125,66.8116,15490.0,1,1,53,4,114229.0
102836,2024-04-22 12:38:22,2125,1352,29.41,1859902,21,0,0,2,137.28,12,2,0,Afternoon,0.3,0.43,0.52,0.4,98.56,-0.69,153,97.43837,2000.0,1,0,84,3,94382.0
173459,2024-05-07 08:02:14,386,4825,154.17,3139334,36,0,0,1,154.17,8,3,0,Morning,1.78,2.44,1.77,2.03,42.1,1.6,179,86.818825,84219.0,1,1,102,7,140144.0
224487,2024-05-17 17:54:14,1794,1579,88.04,4038854,46,0,0,1,88.04,17,6,1,Afternoon,0.73,1.0,0.27,0.48,108.09,-0.31,93,121.09204,169045.0,1,0,75,7,138568.0
83036,2024-04-18 10:35:06,2328,817,92.98,1506906,17,0,0,1,92.98,10,5,1,Morning,1.1,1.4,1.36,1.09,39.22,0.21,263,84.69802,16165.0,1,1,111,11,66631.0
59550,2024-04-13 11:36:05,1792,544,59.68,1078565,12,0,0,1,59.68,11,7,1,Morning,0.9,1.14,0.85,0.86,31.09,-0.22,189,66.62132,20803.0,1,1,90,7,18318.0
315842,2024-06-05 22:04:49,1921,94,18.29,5695489,65,0,0,1,18.29,22,4,0,Evening,1.5,0.92,1.16,1.33,5.96,1.03,190,12.154158,10209.0,1,0,86,5,115200.0
282415,2024-05-29 19:58:07,2047,2799,83.33,5083087,58,0,0,1,83.33,19,4,0,Evening,1.35,1.31,1.42,1.39,27.7,0.78,164,61.79061,16491.0,1,0,125,9,19448.0
343436,2024-06-11 15:21:05,2272,4264,12.97,6189665,71,0,0,1,12.97,15,3,0,Afternoon,0.73,0.84,0.75,0.81,14.6,-0.34,133,17.87812,25192.0,1,1,50,3,19343.0
16337,2024-04-04 10:53:29,1482,2847,43.55,298409,3,0,0,1,43.55,10,5,1,Morning,0.82,1.0,0.98,0.89,21.63,-0.45,64,53.358437,69239.0,1,0,78,2,239529.0
210882,2024-05-15 03:15:07,33,1829,72.79,3813307,44,0,0,1,72.79,3,4,0,Night,1.16,1.2,1.05,1.16,25.74,0.38,188,62.91601,38641.0,1,1,73,7,26121.0
27671,2024-04-06 16:49:36,1199,2624,35.8,492576,5,0,0,2,69.27,16,7,1,Afternoon,1.27,1.03,1.06,1.15,13.61,0.56,171,28.117134,2014.0,1,0,65,9,197161.0
243344,2024-05-21 16:02:25,1252,904,78.21,4377745,50,0,0,1,78.21,16,3,0,Afternoon,0.91,1.0,0.89,0.9,42.01,-0.19,229,86.354324,73258.0,1,0,58,8,80502.0
159751,2024-05-04 10:25:35,1312,3788,8.93,2888735,33,0,0,1,8.93,10,7,1,Morning,1.36,1.0,1.53,1.41,3.04,0.77,164,6.58811,67628.0,1,1,85,4,92556.0
327557,2024-06-08 10:54:14,801,3569,33.54,5914454,68,0,0,2,59.57,10,7,1,Morning,1.27,1.25,1.33,1.26,11.74,0.61,203,26.38655,3000.0,1,1,47,9,529676.0
198612,2024-05-12 11:52:47,747,2390,13.97,3585167,41,0,0,1,13.97,11,1,0,Morning,1.02,1.04,0.91,1.02,6.01,0.05,143,13.64021,69836.0,1,0,77,1,47822.0
312480,2024-06-05 08:48:41,967,3313,50.79,5647721,65,0,0,1,50.79,8,4,0,Morning,0.81,0.87,0.72,0.73,27.11,-0.44,269,62.584534,11873.0,1,0,110,8,101556.0
180381,2024-05-08 14:29:18,2115,4691,44.28,3248958,37,0,0,1,44.28,14,4,0,Afternoon,0.72,0.89,0.81,0.75,27.48,-0.61,250,61.148,37542.0,1,1,59,4,5555.0
244685,2024-05-22 03:22:40,1252,1246,141.35,4418560,51,0,0,1,141.35,3,4,0,Night,1.64,1.8,1.62,1.62,42.01,1.31,229,86.354324,40815.0,1,0,74,5,62926.0
285973,2024-05-30 14:48:14,2202,4789,71.13,5150894,59,0,0,1,71.13,14,5,1,Afternoon,1.4,1.59,1.74,1.5,23.18,0.88,219,50.811142,5860.0,1,1,61,10,196288.0
227837,2024-05-18 12:54:39,1793,699,80.4,4107279,47,0,0,2,106.55,12,7,1,Afternoon,1.11,1.47,1.04,1.1,33.77,0.24,291,72.16409,1809.0,1,1,119,6,19916.0
39365,2024-04-09 09:02:44,1776,767,76.03,723764,8,0,0,1,76.03,9,3,0,Morning,0.89,1.01,1.02,0.93,21.64,-0.44,21,85.49333,-1.0,1,0,96,1,2643.0
143514,2024-04-30 22:02:45,259,3703,9.11,2584965,29,0,0,1,9.11,22,3,0,Evening,0.42,1.09,0.51,0.49,16.73,-0.74,148,21.435406,19484.0,1,0,73,4,24211.0
221688,2024-05-17 09:00:01,2439,2778,13.12,4006801,46,0,0,3,47.34,9,6,1,Morning,0.76,0.79,0.72,0.78,8.35,-0.5,226,17.334337,2893.0,1,1,103,8,13173.0
158729,2024-05-04 06:51:16,2315,4571,162.89,2875876,33,0,0,1,162.89,6,7,1,Morning,1.21,1.49,1.69,0.83,149.32,0.19,123,134.84837,58468.0,1,1,50,3,71590.0
382988,2024-06-19 22:03:46,1782,3362,85.87,6905026,79,0,0,1,85.87,22,4,0,Evening,1.19,1.2,1.24,1.28,31.07,0.43,285,72.37561,29276.0,1,0,91,6,194292.0
159024,2024-05-04 08:05:51,1834,2630,133.38,2880351,33,0,0,1,133.38,8,7,1,Morning,1.36,1.33,1.59,1.39,45.08,0.78,293,98.332664,14488.0,1,1,94,9,69191.0
49829,2024-04-11 11:13:25,2100,1763,13.89,904405,10,0,0,1,13.89,11,5,1,Morning,0.33,1.0,0.33,0.33,19.46,-1.47,214,42.585514,77234.0,1,1,77,7,145335.0
349303,2024-06-12 22:13:20,852,710,100.57,6300800,72,0,0,1,100.57,22,4,0,Evening,1.13,0.95,1.03,1.03,42.95,0.26,240,89.35812,23476.0,1,0,50,8,125149.0
313939,2024-06-05 13:09:07,2048,1861,100.94,5663347,65,0,0,1,100.94,13,4,0,Afternoon,1.41,1.22,1.14,1.24,35.05,0.84,98,71.424385,6926.0,1,0,121,1,24397.0
33219,2024-04-08 00:32:43,2100,3547,61.51,606763,7,0,0,1,61.51,0,2,0,Night,1.44,1.16,1.48,1.45,19.46,0.97,214,42.585514,13300.0,1,0,32,6,536212.0
363269,2024-06-15 18:33:46,1139,2830,17.52,6546826,75,0,0,1,17.52,18,7,1,Evening,0.4,0.4,0.36,0.38,20.16,-1.32,248,44.178467,17691.0,1,0,96,9,28284.0
175159,2024-05-07 13:14:30,923,1915,64.49,3158070,36,0,0,1,64.49,13,3,0,Afternoon,1.57,1.2,1.53,1.49,19.56,1.19,144,41.146667,12922.0,1,0,78,8,173908.0
332832,2024-06-09 12:27:28,1557,3548,30.58,6006448,69,0,0,2,55.38,12,1,0,Afternoon,0.69,1.1,0.9,0.73,20.4,-0.69,58,44.59655,1120.0,1,0,61,5,107850.0
